,year,name,count,year_total,ratio,rank
5113,1950,Amy,1184,1713056,0.0006911624605383596,218
5114,1950,Lisa,1175,1713056,0.0006859086918349429,220
5115,1950,Melissa,980,1713056,0.0005720770365942502,240
5116,1950,Minnie,877,1713056,0.0005119505725440383,258
5117,1950,Bessie,794,1713056,0.0004634991500569742,270
5118,1950,Olivia,769,1713056,0.00044890534810303927,275
5119,1950,Amelia,483,1713056,0.00028195225375002335,357
5120,1950,Kimberly,445,1713056,0.0002597696747800422,382
5121,1950,Lauren,425,1713056,0.00024809463321689426,393
5122,1950,Jessica,402,1713056,0.00023466833541927409,399
5123,1950,Amanda,380,1713056,0.00022182578969981133,410
5124,1950,Crystal,319,1713056,0.00018621691293221003,452
5125,1950,Heather,310,1713056,0.00018096314422879345,460
5126,1950,Ava,299,1713056,0.00017454187136906206,469
5127,1950,Alexis,230,1713056,0.0001342629779762016,543
5128,1950,Lori,186,1713056,0.00010857788653727607,616
5129,1950,Tracy,178,1713056,0.00010390786991201688,643
5130,1950,Hannah,165,1713056,0.00009631909289597071,664
5131,1950,Abigail,112,1713056,0.0000653802327536286,824
5132,1950,Sophia,109,1713056,0.00006362897651915641,842
5133,1950,Kelly,97,1713056,0.00005662395158126763,900
5134,1950,Tammy,92,1713056,0.00005370519119048064,927
5135,1950,Nicole,89,1713056,0.00005195393495600844,948
5136,1950,Megan,61,1713056,0.00003560887676760129,1183
5137,1950,Sofia,55,1713056,0.0000321063642986569,1241
5138,1950,Isabella,55,1713056,0.0000321063642986569,1241
5139,1950,Chloe,37,1713056,0.000021598826891823736,1524
5140,1950,Samantha,35,1713056,0.00002043132273550894,1576
5141,1950,Mia,20,1713056,0.000011675041563147964,2185
5142,1950,Ashley,15,1713056,0.000008756281172360973,2652
5143,1950,Luna,6,1713056,0.0000035025124689443895,4738
5144,1951,Linda,73982,1800878,0.04108107267677211,1
5145,1951,Mary,65722,1800878,0.03649442105461891,2
5146,1951,Patricia,56446,1800878,0.031343600177246876,3
5147,1951,Deborah,42053,1800878,0.023351387489879936,4
5148,1951,Barbara,40619,1800878,0.02255510923005334,5
5149,1951,Susan,40228,1800878,0.02233799291234609,6
5150,1951,Nancy,30346,1800878,0.01685066950676281,7
5151,1951,Karen,27998,1800878,0.015546861031119266,8
5152,1951,Sandra,27666,1800878,0.015362506510713107,9
5153,1951,Kathleen,26716,1800878,0.014834986045695489,10
5154,1951,Carol,24781,1800878,0.0137605101511596,11
5155,1951,Donna,24075,1800878,0.013368479152946507,12
5156,1951,Sharon,23921,1800878,0.01328296530914365,13
5157,1951,Pamela,18570,1800878,0.010311636879344409,16
5158,1951,Margaret,17692,1800878,0.009824096912728125,17
5159,1951,Debra,17065,1800878,0.009475933405816496,18
5160,1951,Cynthia,16295,1800878,0.009048364186802216,20
5161,1951,Carolyn,15208,1800878,0.008444769717882055,22
5162,1951,Elizabeth,15118,1800878,0.008394794094880385,23
5163,1951,Judith,14936,1800878,0.00829373227947701,25
5164,1951,Shirley,13918,1800878,0.0077284524548581306,27
5165,1951,Betty,12822,1800878,0.007119860423637803,29
5166,1951,Rebecca,10931,1800878,0.006069817055902732,32
5167,1951,Joan,9403,1800878,0.005221342034274393,39
5168,1951,Dorothy,9090,1800878,0.005047537923168588,42
5169,1951,Virginia,8180,1800878,0.00454222884615171,47
5170,1951,Ruth,7076,1800878,0.0039291945373312355,53
5171,1951,Helen,6950,1800878,0.0038592286651288983,54
5172,1951,Frances,6584,1800878,0.00365599446492211,59
5173,1951,Laura,6466,1800878,0.0035904708703199217,60
5174,1951,Alice,6315,1800878,0.0035066228806171214,62
5175,1951,Marie,5046,1800878,0.0028019665962935856,78
5176,1951,Doris,5025,1800878,0.002790305617593196,80
5177,1951,Charlotte,4649,1800878,0.0025815185703862227,84
5178,1951,Evelyn,4232,1800878,0.002349964850478489,88
5179,1951,Sarah,4028,1800878,0.0022366867716747054,91
5180,1951,Anna,3870,1800878,0.002148951789071775,94
5181,1951,Julie,3686,1800878,0.0020467794042683626,99
5182,1951,Annie,3062,1800878,0.0017002817514567895,113
5183,1951,Jennifer,2974,1800878,0.0016514166978551573,119
5184,1951,Stephanie,2575,1800878,0.0014298581025477572,129
5185,1951,Mildred,2184,1800878,0.0012127417848405056,146
5186,1951,Angela,2137,1800878,0.001186643403939634,150
5187,1951,Michelle,2133,1800878,0.0011844222651395597,151
5188,1951,Lillian,1826,1800878,0.001013949862233866,167
5189,1951,Emma,1731,1800878,0.000961197815732104,174
5190,1951,Lisa,1698,1800878,0.000942873420631492,177
5191,1951,Clara,1549,1800878,0.0008601360003287285,186
5192,1951,Ethel,1492,1800878,0.0008284847724276714,191
5193,1951,Amy,1445,1800878,0.0008023863915267997,200
5194,1951,Rachel,1435,1800878,0.0007968335445266143,202
5195,1951,Bertha,1332,1800878,0.0007396392204247039,208
5196,1951,Florence,1290,1800878,0.000716317263023925,211
5197,1951,Emily,1287,1800878,0.0007146514089238693,212
5198,1951,Melissa,1129,1800878,0.000626916426320939,229
5199,1951,Ida,1076,1800878,0.000597486337219956,236
5200,1951,Minnie,792,1800878,0.0004397854824146888,279
5201,1951,Bessie,762,1800878,0.00042312694141413243,284
5202,1951,Olivia,665,1800878,0.0003692643255123334,304
5203,1951,Crystal,550,1800878,0.0003054065850102006,338
5204,1951,Amelia,532,1800878,0.00029541146040986673,345
5205,1951,Lori,531,1800878,0.00029485617570984817,347
5206,1951,Kimberly,486,1800878,0.00026986836420901363,366
5207,1951,Jessica,466,1800878,0.00025876267020864265,379
5208,1951,Lauren,417,1800878,0.0002315537199077339,406
5209,1951,Amanda,409,1800878,0.00022711144230758552,411
5210,1951,Ava,384,1800878,0.00021322932480712185,426
5211,1951,Heather,308,1800878,0.00017102768760571233,473
5212,1951,Alexis,252,1800878,0.0001399317444046737,524
5213,1951,Tracy,193,1800878,0.00010716994710357947,619
5214,1951,Hannah,165,1800878,0.00009162197550306018,680
5215,1951,Kelly,163,1800878,0.00009051140610302308,685
5216,1951,Sophia,153,1800878,0.00008495855910283762,706
5217,1951,Abigail,137,1800878,0.00007607400390254088,749
5218,1951,Nicole,94,1800878,0.00005219676180174337,957
5219,1951,Tammy,89,1800878,0.00004942033830165064,987
5220,1951,Megan,86,1800878,0.000047754484201595,1005
5221,1951,Isabella,65,1800878,0.000036093505501205525,1161
5222,1951,Sofia,45,1800878,0.00002498781150083459,1396
5223,1951,Samantha,38,1800878,0.000021100818600704767,1528
5224,1951,Chloe,38,1800878,0.000021100818600704767,1528
5225,1951,Mia,28,1800878,0.000015547971600519304,1842
5226,1951,Ashley,15,1800878,0.000008329270500278197,2694
5227,1951,Luna,8,1800878,0.000004442277600148372,4011
5228,1951,Taylor,7,1800878,0.000003886992900129826,4385
5229,1952,Linda,67081,1854340,0.0361751350884951,1
5230,1952,Mary,65627,1854340,0.03539102861395429,2
5231,1952,Patricia,53098,1854340,0.028634446757336843,3
5232,1952,Deborah,49812,1854340,0.0268623876958918,4
5233,1952,Susan,41348,1854340,0.022297960460325505,5
5234,1952,Barbara,39863,1854340,0.02149713644746918,6
5235,1952,Nancy,31739,1854340,0.017116062857944068,7
5236,1952,Karen,28957,1854340,0.015615798612983595,8
5237,1952,Debra,26832,1854340,0.014469838325226227,9
5238,1952,Sandra,26097,1854340,0.01407347088451956,10
5239,1952,Kathleen,25767,1854340,0.013895509992773709,11
5240,1952,Carol,23999,1854340,0.012942071033359578,12
5241,1952,Donna,23716,1854340,0.012789456086801773,13
5242,1952,Sharon,23387,1854340,0.012612034470485456,14
5243,1952,Pamela,20880,1854340,0.011260070968646526,17
5244,1952,Cynthia,19879,1854340,0.010720256263684114,18
5245,1952,Margaret,17101,1854340,0.009222149120441775,21
5246,1952,Elizabeth,16023,1854340,0.00864081020740533,22
5247,1952,Carolyn,14272,1854340,0.007696538930293258,24
5248,1952,Judith,14064,1854340,0.007584369640950419,25
5249,1952,Shirley,12529,1854340,0.006756581856617449,28
5250,1952,Rebecca,12226,1854340,0.006593181401468987,30
5251,1952,Betty,12129,1854340,0.006540871684804297,32
5252,1952,Joan,10277,1854340,0.005542133589309404,37
5253,1952,Dorothy,8608,1854340,0.004642082897419028,46
5254,1952,Virginia,8161,1854340,0.004401026780417831,49
5255,1952,Laura,7188,1854340,0.003876311787482339,53
5256,1952,Ruth,6953,1854340,0.003749582061542112,57
5257,1952,Helen,6464,1854340,0.003485876376500534,63
5258,1952,Frances,6079,1854340,0.003278255336130375,67
5259,1952,Alice,5908,1854340,0.003186039237680253,69
5260,1952,Marie,4977,1854340,0.002683973812785142,82
5261,1952,Doris,4950,1854340,0.002669413376187754,83
5262,1952,Julie,4497,1854340,0.0024251216066093597,85
5263,1952,Charlotte,4204,1854340,0.002267113905756226,89
5264,1952,Evelyn,4155,1854340,0.002240689409709115,90
5265,1952,Sarah,4048,1854340,0.0021829869387490967,93
5266,1952,Anna,3714,1854340,0.002002868945285115,101
5267,1952,Jennifer,3526,1854340,0.0019014851645329336,107
5268,1952,Stephanie,2931,1854340,0.0015806162839608702,123
5269,1952,Michelle,2881,1854340,0.0015536525124842263,124
5270,1952,Lisa,2842,1854340,0.001532620770732444,126
5271,1952,Annie,2838,1854340,0.0015304636690143124,127
5272,1952,Angela,2642,1854340,0.001424765684825868,134
5273,1952,Mildred,2051,1854340,0.0011060539059719362,159
5274,1952,Amy,1750,1854340,0.0009437320016825394,175
5275,1952,Lillian,1733,1854340,0.0009345643193804804,178
5276,1952,Emma,1709,1854340,0.0009216217090716913,180
5277,1952,Rachel,1599,1854340,0.0008623014118230746,185
5278,1952,Clara,1511,1854340,0.0008148451740241812,196
5279,1952,Melissa,1442,1854340,0.0007776351693864124,201
5280,1952,Ethel,1398,1854340,0.0007539070504869657,205
5281,1952,Emily,1392,1854340,0.0007506713979097685,207
5282,1952,Bertha,1249,1854340,0.0006735550114865666,218
5283,1952,Florence,1242,1854340,0.0006697800834798365,222
5284,1952,Ida,1062,1854340,0.0005727105061639181,242
5285,1952,Lori,972,1854340,0.000524175717505959,252
5286,1952,Kimberly,966,1854340,0.0005209400649287617,254
5287,1952,Bessie,729,1854340,0.00039313178812946925,297
5288,1952,Minnie,696,1854340,0.00037533569895488423,302
5289,1952,Olivia,694,1854340,0.00037425714809581845,304
5290,1952,Crystal,623,1854340,0.000335968592598984,328
5291,1952,Amelia,549,1854340,0.0002960622108135509,350
5292,1952,Lauren,515,1854340,0.000277726846209433,364
5293,1952,Jessica,453,1854340,0.0002442917695783945,386
5294,1952,Amanda,416,1854340,0.00022433857868567791,414
5295,1952,Ava,388,1854340,0.00020923886665875728,435
5296,1952,Heather,381,1854340,0.00020546393865202714,440
5297,1952,Kelly,296,1854340,0.00015962552714173235,490
5298,1952,Tracy,288,1854340,0.00015531132370546932,494
5299,1952,Alexis,252,1854340,0.00013589740824228566,538
5300,1952,Abigail,151,1854340,0.00008143058985946482,723
5301,1952,Hannah,151,1854340,0.00008143058985946482,723
5302,1952,Tammy,121,1854340,0.00006525232697347844,831
5303,1952,Megan,119,1854340,0.00006417377611441267,842
5304,1952,Sophia,110,1854340,0.00005932029724861676,878
5305,1952,Nicole,103,1854340,0.0000555453692418866,912
5306,1952,Isabella,63,1854340,0.000033974352060571414,1195
5307,1952,Samantha,38,1854340,0.000020492466322249427,1560
5308,1952,Sofia,38,1854340,0.000020492466322249427,1560
5309,1952,Mia,30,1854340,0.00001617826288598639,1820
5310,1952,Chloe,26,1854340,0.00001402116116785487,1978
5311,1952,Ashley,23,1854340,0.000012403334879256232,2126
5312,1952,Luna,5,1854340,0.000002696377147664398,5563
5313,1953,Mary,64390,1881318,0.03422600538558606,1
5314,1953,Linda,61281,1881318,0.032573440534774026,2
5315,1953,Deborah,52199,1881318,0.027745973833238187,3
5316,1953,Patricia,51021,1881318,0.02711981706441973,4
5317,1953,Susan,44297,1881318,0.02354572698501795,5
5318,1953,Barbara,38474,1881318,0.02045055647158003,6
5319,1953,Debra,36855,1881318,0.019589989571141084,7
5320,1953,Nancy,30620,1881318,0.016275823651291276,8
5321,1953,Karen,29858,1881318,0.015870788457879,9
5322,1953,Pamela,25759,1881318,0.013691996780980143,10
5323,1953,Sandra,25500,1881318,0.013554327338599854,11
5324,1953,Cynthia,25138,1881318,0.013361909044616593,12
5325,1953,Donna,24226,1881318,0.012877142513918433,13
5326,1953,Kathleen,23731,1881318,0.012614029100875024,14
5327,1953,Sharon,23041,1881318,0.01224726494935997,15
5328,1953,Carol,22291,1881318,0.011848608262930563,16
5329,1953,Margaret,16196,1881318,0.008608858257880912,20
5330,1953,Elizabeth,16098,1881318,0.008556767117520802,21
5331,1953,Rebecca,12961,1881318,0.006889319083748733,24
5332,1953,Carolyn,12918,1881318,0.0068664627670601145,25
5333,1953,Shirley,12149,1881318,0.006457706777907828,29
5334,1953,Judith,11968,1881318,0.0063614976309161984,30
5335,1953,Betty,11369,1881318,0.006043103824021245,33
5336,1953,Joan,9774,1881318,0.0051952939375480385,37
5337,1953,Dorothy,8163,1881318,0.0043389793750976706,49
5338,1953,Laura,7628,1881318,0.00405460427211136,51
5339,1953,Virginia,7546,1881318,0.0040110178077284115,53
5340,1953,Ruth,6582,1881318,0.00349861108010448,62
5341,1953,Helen,6123,1881318,0.0032546331880096827,65
5342,1953,Frances,5786,1881318,0.0030755034502407356,72
5343,1953,Alice,5740,1881318,0.0030510525068063983,73
5344,1953,Julie,5668,1881318,0.0030127814649091754,74
5345,1953,Marie,4955,1881318,0.002633791841676952,86
5346,1953,Doris,4900,1881318,0.002604557018005462,87
5347,1953,Sarah,4085,1881318,0.0021713500854188394,93
5348,1953,Evelyn,4064,1881318,0.002160187698198816,94
5349,1953,Anna,3837,1881318,0.0020395276077728487,98
5350,1953,Charlotte,3814,1881318,0.00202730213605568,100
5351,1953,Michelle,3631,1881318,0.0019300299045669047,107
5352,1953,Lisa,3602,1881318,0.001914615179358301,111
5353,1953,Jennifer,3375,1881318,0.0017939550889323336,115
5354,1953,Angela,3185,1881318,0.0016929620617035504,120
5355,1953,Stephanie,3081,1881318,0.001637681667852006,123
5356,1953,Annie,2563,1881318,0.0013623427830914284,143
5357,1953,Amy,2306,1881318,0.0012257364252082849,152
5358,1953,Melissa,2007,1881318,0.0010668052928850943,163
5359,1953,Mildred,1942,1881318,0.001032255046727879,166
5360,1953,Lori,1792,1881318,0.0009525237094419976,173
5361,1953,Rachel,1780,1881318,0.0009461452024591271,175
5362,1953,Lillian,1657,1881318,0.0008807655058847043,186
5363,1953,Emma,1590,1881318,0.0008451521752303439,195
5364,1953,Kimberly,1428,1881318,0.0007590423309615918,209
5365,1953,Clara,1383,1881318,0.0007351229297758273,212
5366,1953,Emily,1325,1881318,0.0007042934793586199,220
5367,1953,Ethel,1281,1881318,0.000680905620421428,225
5368,1953,Bertha,1173,1881318,0.0006234990575755933,233
5369,1953,Florence,1123,1881318,0.0005969219451469662,240
5370,1953,Ida,1017,1881318,0.0005405784667982766,254
5371,1953,Crystal,676,1881318,0.00035932256003503926,315
5372,1953,Minnie,657,1881318,0.00034922325731216096,318
5373,1953,Bessie,650,1881318,0.00034550246157215314,322
5374,1953,Olivia,620,1881318,0.00032955619411497686,333
5375,1953,Lauren,586,1881318,0.00031148375766351037,343
5376,1953,Amelia,552,1881318,0.0002934113212120439,360
5377,1953,Jessica,495,1881318,0.0002631134130434089,382
5378,1953,Ava,462,1881318,0.000245572518840515,394
5379,1953,Amanda,427,1881318,0.000226968540140476,418
5380,1953,Heather,427,1881318,0.000226968540140476,418
5381,1953,Tracy,326,1881318,0.00017328277303464912,476
5382,1953,Kelly,226,1881318,0.00012012854817739478,590
5383,1953,Alexis,216,1881318,0.00011481312569166935,604
5384,1953,Tammy,177,1881318,0.00009408297799734016,679
5385,1953,Abigail,169,1881318,0.00008983064000875981,705
5386,1953,Megan,156,1881318,0.00008292059077731675,729
5387,1953,Hannah,154,1881318,0.00008185750628017166,733
5388,1953,Sophia,129,1881318,0.00006856895006585808,809
5389,1953,Nicole,120,1881318,0.0000637850698287052,849
5390,1953,Isabella,63,1881318,0.000033487161660070225,1213
5391,1953,Sofia,48,1881318,0.00002551402793148208,1410
5392,1953,Chloe,42,1881318,0.00002232477444004682,1503
5393,1953,Samantha,31,1881318,0.000016477809705748842,1783
5394,1953,Mia,31,1881318,0.000016477809705748842,1783
5395,1953,Ashley,14,1881318,0.000007441591480015606,2921
5396,1954,Mary,68019,1941914,0.035026782854441545,1
5397,1954,Linda,55371,1941914,0.02851362109753573,2
5398,1954,Deborah,54675,1941914,0.028155211816795183,3
5399,1954,Patricia,49149,1941914,0.025309565717122385,4
5400,1954,Susan,47162,1941914,0.02428634841707717,5
5401,1954,Debra,45897,1941914,0.023634929250213963,6
5402,1954,Barbara,36369,1941914,0.01872842978628302,7
5403,1954,Karen,32456,1941914,0.0167134074938437,8
5404,1954,Nancy,30269,1941914,0.015587199021171895,9
5405,1954,Cynthia,27615,1941914,0.014220506160416991,10
5406,1954,Donna,27428,1941914,0.014124209414011124,11
5407,1954,Pamela,27362,1941914,0.01409022232704435,12
5408,1954,Sandra,26062,1941914,0.013420779704971486,13
5409,1954,Kathleen,22455,1941914,0.01156333390665086,14
5410,1954,Carol,22247,1941914,0.011456223087119202,15
5411,1954,Sharon,22219,1941914,0.01144180432295148,16
5412,1954,Elizabeth,16586,1941914,0.008541057945923455,20
5413,1954,Margaret,15226,1941914,0.007840717972062615,21
5414,1954,Rebecca,13208,1941914,0.006801537040260279,26
5415,1954,Carolyn,12153,1941914,0.006258258604654995,27
5416,1954,Judith,11195,1941914,0.005764930887773609,30
5417,1954,Shirley,10908,1941914,0.005617138555054447,33
5418,1954,Betty,10620,1941914,0.00546883126647215,36
5419,1954,Joan,9521,1941914,0.0049028947728890155,40
5420,1954,Laura,8719,1941914,0.004489900170656373,45
5421,1954,Dorothy,7790,1941914,0.004011506173805843,55
5422,1954,Virginia,7176,1941914,0.003695323273842199,61
5423,1954,Ruth,6566,1941914,0.003381200197331087,66
5424,1954,Julie,6276,1941914,0.003231862997022525,70
5425,1954,Helen,5947,1941914,0.003062442518051778,72
5426,1954,Lisa,5913,1941914,0.003044934018705257,73
5427,1954,Marie,5310,1941914,0.002734415633236075,79
5428,1954,Alice,5271,1941914,0.0027143323545738896,81
5429,1954,Frances,5153,1941914,0.0026535675627241987,83
5430,1954,Doris,4457,1941914,0.002295158281983651,93
5431,1954,Michelle,4432,1941914,0.002282284385405327,94
5432,1954,Sarah,4040,1941914,0.002080421687057202,103
5433,1954,Anna,4000,1941914,0.0020598234525318836,105
5434,1954,Jennifer,3966,1941914,0.0020423149531853626,108
5435,1954,Evelyn,3952,1941914,0.002035105571101501,109
5436,1954,Charlotte,3760,1941914,0.0019362340453799704,113
5437,1954,Angela,3543,1941914,0.001824488623080116,118
5438,1954,Lori,3440,1941914,0.0017714481691774198,121
5439,1954,Stephanie,3369,1941914,0.0017348863028949788,123
5440,1954,Amy,2676,1941914,0.0013780218897438302,139
5441,1954,Annie,2409,1941914,0.0012405286742873268,150
5442,1954,Kimberly,2087,1941914,0.0010747128863585103,168
5443,1954,Melissa,2062,1941914,0.001061838989780186,170
5444,1954,Mildred,1835,1941914,0.0009449440088490016,180
5445,1954,Rachel,1806,1941914,0.0009300102888181454,182
5446,1954,Lillian,1627,1941914,0.0008378331893173437,194
5447,1954,Emma,1530,1941914,0.0007878824705934455,202
5448,1954,Emily,1342,1941914,0.0006910707683244469,218
5449,1954,Clara,1185,1941914,0.0006102226978125705,234
5450,1954,Ethel,1176,1941914,0.0006055880950443737,235
5451,1954,Bertha,1158,1941914,0.0005963188895079803,238
5452,1954,Ida,1063,1941914,0.000547398082510348,253
5453,1954,Florence,1034,1941914,0.0005324643624794919,257
5454,1954,Crystal,758,1941914,0.0003903365442547919,307
5455,1954,Lauren,735,1941914,0.0003784925594027336,313
5456,1954,Bessie,652,1941914,0.00033575122276269703,331
5457,1954,Olivia,645,1941914,0.00033214653172076623,335
5458,1954,Minnie,614,1941914,0.0003161828999636441,346
5459,1954,Tracy,611,1941914,0.0003146380323742452,348
5460,1954,Heather,541,1941914,0.00027859112195493727,375
5461,1954,Ava,540,1941914,0.00027807616609180425,376
5462,1954,Amelia,511,1941914,0.0002631424460609481,380
5463,1954,Kelly,453,1941914,0.0002332750059992358,406
5464,1954,Amanda,428,1941914,0.00022040110942091155,419
5465,1954,Jessica,424,1941914,0.00021834128596837966,423
5466,1954,Tammy,194,1941914,0.00009990143744779635,663
5467,1954,Alexis,177,1941914,0.00009114718777453584,699
5468,1954,Hannah,153,1941914,0.00007878824705934455,748
5469,1954,Megan,153,1941914,0.00007878824705934455,748
5470,1954,Abigail,147,1941914,0.00007569851188054672,773
5471,1954,Sophia,113,1941914,0.00005819001253402571,905
5472,1954,Nicole,110,1941914,0.000056645144944626794,916
5473,1954,Isabella,53,1941914,0.000027292660746047458,1377
5474,1954,Sofia,51,1941914,0.000026262749019781515,1410
5475,1954,Mia,46,1941914,0.00002368796970411666,1481
5476,1954,Chloe,30,1941914,0.000015448675893989125,1909
5477,1954,Samantha,30,1941914,0.000015448675893989125,1909
5478,1954,Ashley,21,1941914,0.000010814073125792388,2378
5479,1954,Luna,7,1941914,0.000003604691041930796,4655
5480,1954,Taylor,5,1941914,0.0000025747793156648543,5753
5481,1955,Mary,63173,1955279,0.03230894414556695,1
5482,1955,Deborah,52317,1955279,0.02675679532179295,2
5483,1955,Linda,51300,1955279,0.026236664946537043,3
5484,1955,Debra,50560,1955279,0.025858202333273156,4
5485,1955,Susan,47419,1955279,0.024251781970757114,5
5486,1955,Patricia,46226,1955279,0.023641638865860064,6
5487,1955,Barbara,33616,1955279,0.01719243136145788,7
5488,1955,Karen,33219,1955279,0.016989391283801444,8
5489,1955,Nancy,30024,1955279,0.015355353379236415,9
5490,1955,Donna,27941,1955279,0.014290032266494961,10
5491,1955,Cynthia,27178,1955279,0.01389980662606206,11
5492,1955,Pamela,26689,1955279,0.013649714439729572,12
5493,1955,Sandra,25111,1955279,0.012842668488742527,13
5494,1955,Carol,22047,1955279,0.011275628695444486,15
5495,1955,Sharon,22044,1955279,0.011274094387552875,16
5496,1955,Kathleen,22016,1955279,0.011259774180564513,17
5497,1955,Elizabeth,16697,1955279,0.008539446288739356,21
5498,1955,Margaret,14440,1955279,0.0073851353182845005,24
5499,1955,Rebecca,12397,1955279,0.00634027164409785,27
5500,1955,Carolyn,11178,1955279,0.0057168312041401765,30
5501,1955,Judith,10434,1955279,0.005336322847020809,31
5502,1955,Betty,9925,1955279,0.005076001941410919,36
5503,1955,Shirley,9756,1955279,0.004989569263516869,37
5504,1955,Laura,9010,1955279,0.004608038034469761,41
5505,1955,Joan,8557,1955279,0.004376357542836598,46
5506,1955,Lisa,8539,1955279,0.004367151695486936,48
5507,1955,Dorothy,7242,1955279,0.0037038192503473927,64
5508,1955,Virginia,6855,1955279,0.0035058935323296573,66
5509,1955,Julie,6788,1955279,0.0034716273227503596,67
5510,1955,Ruth,6187,1955279,0.0031642543084644185,70
5511,1955,Helen,5592,1955279,0.0028599499099616985,78
5512,1955,Alice,5079,1955279,0.002597583260496328,87
5513,1955,Lori,4976,1955279,0.002544905356217706,89
5514,1955,Marie,4925,1955279,0.00251882212206033,92
5515,1955,Frances,4641,1955279,0.0023735743083212165,96
5516,1955,Michelle,4526,1955279,0.002314759172476153,97
5517,1955,Doris,4239,1955279,0.002167977050845429,101
5518,1955,Jennifer,4123,1955279,0.0021086504790364955,104
5519,1955,Anna,4090,1955279,0.002091773092228782,105
5520,1955,Sarah,3979,1955279,0.0020350037002391987,108
5521,1955,Angela,3895,1955279,0.0019920430792741087,109
5522,1955,Kimberly,3862,1955279,0.0019751656924663946,111
5523,1955,Evelyn,3805,1955279,0.0019460138425257982,112
5524,1955,Stephanie,3750,1955279,0.0019178848645129416,114
5525,1955,Charlotte,3327,1955279,0.0017015474517958818,129
5526,1955,Amy,3192,1955279,0.001632503596673416,134
5527,1955,Melissa,2416,1955279,0.0012356292887102044,149
5528,1955,Annie,2220,1955279,0.0011353878397916614,160
5529,1955,Rachel,1802,1955279,0.0009216076068939523,185
5530,1955,Lillian,1658,1955279,0.0008479608280966553,195
5531,1955,Mildred,1642,1955279,0.0008397778526747333,197
5532,1955,Emma,1461,1955279,0.000747207943214242,211
5533,1955,Emily,1303,1955279,0.0006664010609227634,223
5534,1955,Clara,1300,1955279,0.0006648667530311531,224
5535,1955,Bertha,1153,1955279,0.0005896856663422458,239
5536,1955,Ethel,1104,1955279,0.00056462530411261,247
5537,1955,Florence,1005,1955279,0.0005139931436894683,269
5538,1955,Tracy,936,1955279,0.00047870406218243026,280
5539,1955,Ida,935,1955279,0.00047819262621856014,281
5540,1955,Crystal,888,1955279,0.00045415513591666457,290
5541,1955,Lauren,856,1955279,0.0004377891850728208,298
5542,1955,Heather,616,1955279,0.00031504455374399256,347
5543,1955,Olivia,604,1955279,0.0003089073221775511,350
5544,1955,Minnie,546,1955279,0.0002792440362730843,377
5545,1955,Kelly,539,1955279,0.0002756639845259935,380
5546,1955,Bessie,533,1955279,0.0002725953687427728,381
5547,1955,Amelia,530,1955279,0.0002710610608511624,383
5548,1955,Ava,508,1955279,0.00025980946964601983,388
5549,1955,Amanda,453,1955279,0.00023168049163316336,415
5550,1955,Jessica,387,1955279,0.00019792571801773557,458
5551,1955,Megan,198,1955279,0.00010126432084628332,665
5552,1955,Tammy,191,1955279,0.0000976842690991925,677
5553,1955,Abigail,180,1955279,0.0000920584734966212,700
5554,1955,Alexis,173,1955279,0.00008847842174953038,718
5555,1955,Sophia,152,1955279,0.0000777382665082579,780
5556,1955,Hannah,135,1955279,0.0000690438551224659,834
5557,1955,Nicole,120,1955279,0.00006137231566441413,890
5558,1955,Isabella,61,1955279,0.00003119759379607718,1292
5559,1955,Sofia,54,1955279,0.00002761754204898636,1361
5560,1955,Mia,42,1955279,0.000021480310482544945,1579
5561,1955,Samantha,27,1955279,0.00001380877102449318,2063
5562,1955,Chloe,25,1955279,0.000012785899096752944,2156
5563,1955,Ashley,8,1955279,0.000004091487710960942,4375
5564,1956,Mary,61743,2007715,0.030752870800885585,1
5565,1956,Debra,48324,2007715,0.02406915324137141,2
5566,1956,Linda,48085,2007715,0.02395011244125785,3
5567,1956,Deborah,47837,2007715,0.02382658893319022,4
5568,1956,Susan,46562,2007715,0.02319153863969737,5
5569,1956,Patricia,43330,2007715,0.021581748405525684,6
5570,1956,Karen,40052,2007715,0.019949046552922102,7
5571,1956,Cynthia,32339,2007715,0.016107365836286525,8
5572,1956,Barbara,32302,2007715,0.01608893692580869,9
5573,1956,Donna,29852,2007715,0.014868644204979293,10
5574,1956,Nancy,28784,2007715,0.014336696194429985,11
5575,1956,Pamela,26927,2007715,0.013411764119907457,12
5576,1956,Sharon,26881,2007715,0.013388852501475559,13
5577,1956,Sandra,24302,2007715,0.012104307633304529,14
5578,1956,Carol,21407,2007715,0.010662369908079583,16
5579,1956,Kathleen,21377,2007715,0.010647427548232693,17
5580,1956,Elizabeth,16353,2007715,0.008145080352540076,22
5581,1956,Margaret,13914,2007715,0.006930266496987869,25
5582,1956,Rebecca,12170,2007715,0.0060616173112219614,27
5583,1956,Lisa,11012,2007715,0.005484842221131984,31
5584,1956,Carolyn,10634,2007715,0.005296568487061162,33
5585,1956,Laura,10570,2007715,0.005264691452721128,34
5586,1956,Shirley,9429,2007715,0.004696383699877722,41
5587,1956,Betty,9218,2007715,0.004591289102287924,44
5588,1956,Judith,9115,2007715,0.004539987000146933,45
5589,1956,Julie,8573,2007715,0.004270028365579776,48
5590,1956,Joan,8080,2007715,0.004024475585429206,52
5591,1956,Lori,7145,2007715,0.0035587720368677827,66
5592,1956,Dorothy,6858,2007715,0.0034158234609991955,72
